Timestamp[ms],PWM_motor,PWM_elevon,Rate_x[deg/s],Rate_y[deg/s],Rate_z[deg/s]
23160,0,1839,112,-3,1
23169,0,1849,246,37,8
23177,0,1829,303,15,14
23185,0,1785,346,51,2
23193,0,1723,428,45,24
23203,0,1655,410,31,-6
23211,0,1574,300,16,3
23219,0,1527,68,3,11
23227,0,1502,-166,-25,-2
23236,0,1504,-334,-44,-11
23245,0,1538,-411,-74,-14
23253,0,1599,-533,-13,-1
23262,0,1666,-441,-26,-10
23273,0,1743,-222,-27,3
23282,0,1817,-89,-8,2
23290,0,1847,114,18,-8
23298,0,1845,295,20,4
23307,0,1817,359,59,-10
23315,0,1758,381,70,-35
23324,0,1692,347,58,12
23333,0,1615,423,42,2
23341,0,1549,278,10,-27
23349,0,1512,26,-2,1
23357,0,1500,-212,-9,2
23367,0,1515,-338,-41,-4
23375,0,1569,-430,-60,-3
23383,0,1632,-561,-50,7
23391,0,1701,-576,-62,-11
23400,0,1767,-427,0,-12
23409,0,1822,-100,-22,2
23417,0,1848,204,8,3
23426,0,1842,318,13,-2
23434,0,1804,338,42,-2
23445,0,1748,413,39,-11
23454,0,1654,438,51,-4
23462,0,1580,441,-4,19
23471,0,1530,313,43,39
23479,0,1501,41,17,16
23487,0,1505,-172,-3,-7
23497,0,1536,-348,-15,-19
23505,0,1604,-470,-72,-2
23513,0,1673,-589,-24,-10
23521,0,1741,-494,-41,5
23530,0,1799,-231,-33,9
23539,0,1840,-30,-5,4
23547,0,1848,131,-7,4
23555,0,1825,277,29,-10
23564,0,1778,379,58,0
23572,0,1706,436,46,-6
23581,0,1636,360,70,-2
23589,0,1565,360,42,-5
23598,0,1520,277,10,-3
23606,0,1500,-9,-11,-3
23614,0,1511,-235,-5,-6
23626,0,1549,-382,-59,-9
23635,0,1641,-576,-40,-7
23643,0,1719,-577,-44,-8
23651,0,1782,-444,-28,2
23659,0,1828,-133,-11,-4
23669,0,1849,165,-10,1
23677,0,1835,281,22,2
23685,0,1795,318,55,-1
23693,0,1735,383,59,-28
23702,0,1665,424,44,-1
23711,0,1589,453,52,14
23719,0,1531,383,35,62
23728,0,1503,122,6,8
23736,0,1505,-159,-7,-7
23744,0,1537,-322,-23,-4
23753,0,1590,-421,-48,11
23762,0,1667,-550,-57,4
23770,0,1745,-538,-55,-11
23778,0,1802,-359,-18,-5
23787,0,1839,-94,-21,-3
23796,0,1848,171,4,7
23807,0,1822,320,47,-11
23815,0,1749,346,32,-30
23823,0,1680,402,29,0
23832,0,1610,428,67,17
23841,0,1545,374,25,26
23849,0,1506,216,10,12
23858,0,1501,-83,2,1
23866,0,1529,-265,-30,-8
23874,0,1579,-370,-56,-3
23883,0,1646,-535,-80,0
23892,0,1725,-591,-11,-19
23900,0,1794,-462,-11,-4
23908,0,1835,-151,-22,-1
23917,0,1850,151,4,7
23926,0,1831,282,-1,15
23934,0,1780,319,29,5
23942,0,1716,381,29,19
23951,0,1645,439,22,-3
23959,0,1571,463,65,2
23968,0,1524,367,-20,-23
23976,0,1500,91,7,8
23987,0,1510,-234,-9,-9
23996,0,1566,-358,-51,-7
24004,0,1639,-474,-99,6
24013,0,1710,-597,-47,-1
24021,0,1783,-555,-32,-10
24030,0,1829,-262,-14,-9
24038,0,1849,66,1,2
24046,0,1837,243,5,1
24056,0,1797,282,38,11
24064,0,1720,382,60,38
24072,0,1649,446,21,8
24080,0,1582,439,34,2
24089,0,1530,417,50,0
24098,0,1501,294,73,31
24106,0,1509,70,10,2
24114,0,1545,-183,-5,-8
24123,0,1603,-354,-42,-1
24131,0,1682,-473,-46,6
24140,0,1752,-598,-48,-9
24149,0,1814,-519,-38,-3
24157,0,1847,-257,-3,-4
24176,0,1845,231,17,12
24185,0,1736,291,22,-15
24193,0,1656,345,38,-40
24201,0,1588,375,46,-23
24210,0,1534,423,48,8
24219,0,1502,336,19,-20
24227,0,1507,160,19,-3
24235,0,1541,-105,-8,3
24244,0,1598,-282,-33,10
24252,0,1677,-377,-62,-4
24260,0,1748,-554,-59,-7
24270,0,1805,-517,-36,-11
24278,0,1846,-301,-35,-7
24286,0,1846,4,-7,-1
24294,0,1817,242,0,3
24304,0,1763,313,32,-3
24312,0,1677,324,30,21
24320,0,1606,308,41,2
24328,0,1547,376,73,-7
24337,0,1509,373,33,26
24345,0,1501,120,8,10
24357,0,1525,-218,-3,-4
24365,0,1607,-348,-27,-7
24373,0,1678,-466,-83,-2
24382,0,1748,-568,-19,-7
24391,0,1812,-469,-29,5
24399,0,1846,-190,0,-6
24408,0,1845,122,1,3
24416,0,1810,271,14,12
24424,0,1753,323,57,-2
24433,0,1683,366,47,-59
24442,0,1603,362,45,1
24450,0,1538,443,28,12
24458,0,1505,306,-2,3
24466,0,1502,21,2,-4
24476,0,1528,-241,-10,-4
24484,0,1595,-353,-53,10
24492,0,1665,-463,-67,-7
24501,0,1737,-538,-22,-19
24509,0,1805,-442,-36,-7
24518,0,1841,-176,-6,0
24527,0,1847,87,12,-2
24538,0,1816,299,9,4
24546,0,1737,344,87,12
24554,0,1665,411,47,-19
24563,0,1595,373,62,-3
24572,0,1532,445,7,24
24580,0,1502,293,4,-14
24588,0,1506,-2,-3,4
24596,0,1539,-231,-5,-4
24606,0,1597,-352,-46,-14
24614,0,1686,-505,-54,-15
24622,0,1756,-565,-8,-1
24631,0,1812,-428,-39,2
24639,0,1846,-132,6,1
24648,0,1845,139,-4,2
24656,0,1808,269,3,14
24665,0,1750,311,54,1
24673,0,1669,347,18,40
24681,0,1598,364,41,20
24690,0,1541,392,44,-2
24699,0,1504,291,8,11
24707,0,1505,-9,1,9
24718,0,1538,-277,-29,3
24726,0,1620,-387,-52,-13
24735,0,1693,-538,-54,-7
24744,0,1771,-508,-55,-9
24752,0,1827,-329,-37,-7
24760,0,1849,-70,-18,0
24769,0,1840,151,-12,7
24778,0,1795,269,22,10
24786,0,1724,332,20,9
24794,0,1650,439,13,-43
24803,0,1581,389,39,-11
24811,0,1524,354,47,0
24820,0,1501,270,35,20
24829,0,1511,-10,-5,4
24837,0,1559,-237,-18,-6
24845,0,1623,-363,-48,-1
24853,0,1696,-477,-74,-1
24863,0,1766,-526,-17,-6
24871,0,1829,-367,-36,5
24879,0,1849,-60,-13,-1
24887,0,1838,174,-8,6
24898,0,1798,288,18,1
24908,0,1709,309,67,10
24916,0,1618,392,38,-38
24924,0,1554,441,54,17
24933,0,1512,363,-18,-11
24941,0,1500,141,9,-4
24950,0,1522,-132,3,-8
24958,0,1580,-300,-32,0
24967,0,1649,-405,-59,-24
24975,0,1732,-555,-55,-10
24983,0,1795,-512,-49,3
24993,0,1837,-276,-14,-6
25001,0,1848,8,9,-3
25009,0,1821,208,7,5
25017,0,1768,253,35,-3
25026,0,1699,325,56,7
25035,0,1616,309,45,-5
25043,0,1546,443,40,-8
25051,0,1508,306,-4,7
25060,0,1501,62,-3,-11
25068,0,1529,-211,-1,-8
25080,0,1583,-387,-43,-8
25088,0,1690,-510,-58,13
25097,0,1761,-502,-47,-6
25105,0,1822,-335,-15,-3
25113,0,1848,-45,0,6
25122,0,1842,209,-2,7
25131,0,1800,304,24,-4
25139,0,1729,353,59,27
25147,0,1655,361,35,18
25155,0,1584,419,55,13
25165,0,1530,441,21,3
25173,0,1500,297,17,3
25181,0,1511,15,3,7
25190,0,1553,-222,-17,-5
25198,0,1625,-347,-52,-2
25207,0,1700,-475,-86,-1
25215,0,1777,-577,-45,-4
25224,0,1827,-436,-32,-9
25232,0,1849,-146,-7,-8
25240,0,1835,118,2,-1
25249,0,1792,249,10,-3
25260,0,1718,312,-5,18
25269,0,1616,378,59,-3
25277,0,1546,368,72,-1
25286,0,1508,415,-2,-31
25295,0,1502,232,-1,-12
25303,0,1536,-66,4,-1
25311,0,1594,-252,-17,1
25319,0,1667,-340,-49,13
25329,0,1741,-528,-54,7
25337,0,1815,-589,-12,-16
25345,0,1846,-436,-43,-13
25354,0,1845,-140,-18,1
25362,0,1807,165,3,5
25371,0,1747,309,2,13
25379,0,1664,324,55,4
25388,0,1591,408,37,6
25396,0,1529,405,31,3
25404,0,1502,346,48,52
25412,0,1506,148,23,-9
25422,0,1542,-162,-5,-7
25430,0,1620,-362,-32,0
25441,0,1695,-472,-40,-13
25449,0,1790,-463,-53,-6
25459,0,1834,-305,-12,-1
25467,0,1848,-43,6,-1
25475,0,1823,198,1,7
25483,0,1770,309,22,-6
25492,0,1699,340,-4,-28
25501,0,1615,403,37,17
25509,0,1544,420,55,24
25518,0,1507,388,49,-13
25526,0,1503,226,20,-9
25534,0,1533,-72,0,-5
25543,0,1590,-269,-10,-7
25552,0,1672,-381,-60,3
25560,0,1755,-519,-51,-3
25568,0,1813,-527,-4,-2
25576,0,1845,-337,-9,-4
25586,0,1845,-54,8,-4
25594,0,1801,208,4,2
25602,0,1738,322,7,-9
25610,0,1663,322,84,13
25622,0,1590,362,29,20
25631,0,1514,419,26,32
25639,0,1500,290,1,20
25647,0,1523,-8,-5,7
25656,0,1574,-255,-21,-7
25664,0,1654,-393,-37,3
25673,0,1729,-477,-73,-3
25681,0,1802,-477,-29,0
25690,0,1841,-330,-33,19
25698,0,1847,-55,-14,-1
25706,0,1818,195,4,3
25716,0,1761,292,22,5
25724,0,1669,310,50,-2
25732,0,1595,397,50,-23
25740,0,1536,412,47,14
25749,0,1504,354,26,11
25758,0,1506,96,-1,15
25766,0,1549,-188,17,-3
25774,0,1612,-332,-60,-6
25783,0,1688,-461,-63,-2
25791,0,1769,-535,-25,5
25803,0,1823,-415,-33,-2
25811,0,1849,-140,-5,4
25820,0,1824,167,9,-7
25828,0,1763,297,5,3
25836,0,1690,340,47,10
25845,0,1614,371,52,-27
25854,0,1543,400,34,0
25862,0,1504,351,3,-32
25870,0,1504,139,-11,9
25878,0,1536,-167,-4,3
25888,0,1595,-368,-42,-5
25896,0,1689,-446,-41,-5
25904,0,1762,-338,-45,2
25913,0,1818,-174,-38,-3
25921,0,1848,-56,4,-9
25930,0,1840,110,20,2
25938,0,1792,280,13,-5
25947,0,1725,336,28,0
25955,0,1639,336,51,38
25963,0,1569,399,56,2
25972,0,1519,363,24,9
25983,0,1500,72,10,5
25992,0,1533,-165,1,-3
26000,0,1599,-321,-15,-7
26008,0,1675,-428,-73,3
26017,0,1750,-583,-45,3
26026,0,1816,-501,-34,-1
26034,0,1848,-256,-20,0
26042,0,1841,-18,10,-5
26051,0,1801,168,-4,3
26060,0,1728,272,16,3
26068,0,1641,350,54,12
26076,0,1570,418,23,-6
26085,0,1520,375,44,7
26093,0,1500,427,30,40
26102,0,1518,218,18,9
26110,0,1574,-85,9,-9
26119,0,1646,-274,-6,-8
26127,0,1732,-385,-58,-4
26135,0,1798,-509,-79,-1
26145,0,1839,-517,4,-8
26153,0,1845,-312,-5,-8
26164,0,1813,76,-1,-1
26172,0,1725,263,-8,5
26180,0,1648,332,36,-3
26190,0,1576,356,39,29
26198,0,1514,425,37,26
26206,0,1500,341,4,2
26214,0,1519,103,-13,1
26224,0,1570,-215,4,-4
26232,0,1660,-401,-49,8
26240,0,1737,-463,-32,-2
26249,0,1802,-388,-38,-3
26257,0,1844,-246,9,9
26265,0,1846,-21,7,-1
26274,0,1814,243,-10,2
26283,0,1746,359,26,16
26291,0,1660,316,36,-33
26299,0,1586,317,43,-30
26307,0,1529,354,51,5
26317,0,1501,330,10,-2
26325,0,1515,63,3,-8
26333,0,1562,-206,1,-4
26342,0,1631,-347,-31,-8
26354,0,1719,-512,-56,-3
26362,0,1815,-515,-22,-6
26370,0,1846,-364,-37,-8
26378,0,1844,-91,-10,4
26387,0,1807,178,-7,4
26396,0,1735,302,21,-5
26404,0,1648,334,66,5
26413,0,1575,335,37,10
26421,0,1518,375,36,29
26429,0,1500,266,-6,3
26438,0,1516,14,0,-3
26447,0,1573,-262,-14,-5
26455,0,1655,-395,-46,-2
26463,0,1732,-395,-29,4
26472,0,1799,-308,-46,-23
26481,0,1843,-173,-8,-2
26489,0,1845,43,15,0
26497,0,1810,264,15,5
26506,0,1748,353,0,5
26514,0,1661,277,59,-45
26523,0,1586,355,81,8
26534,0,1524,355,11,-2
26542,0,1500,208,-6,22
26551,0,1525,-95,-10,3
26559,0,1588,-274,-26,-5
26568,0,1663,-363,-55,-5
26576,0,1750,-506,-50,2
26585,0,1812,-463,-36,-9
26593,0,1847,-236,-34,-13
26601,0,1842,34,-8,-4
26611,0,1803,220,-3,6
26619,0,1719,292,11,2
26627,0,1640,293,36,2
26635,0,1568,284,44,-48
26644,0,1518,305,6,22
26653,0,1500,93,9,8
26661,0,1526,-219,-8,-3
26669,0,1582,-396,-35,-2
26678,0,1657,-413,-33,-5
26686,0,1745,-373,-39,3
26695,0,1808,-307,-17,-6
26704,0,1846,-99,9,-2
26715,0,1840,254,11,9
26723,0,1776,321,22,24
26731,0,1703,321,42,18
26740,0,1624,351,43,14
26749,0,1548,455,58,9
26757,0,1505,383,35,-21
26765,0,1503,172,4,8
26773,0,1536,-103,0,-6
26783,0,1598,-269,-29,-5
26791,0,1695,-385,-41,-2
26799,0,1770,-546,-64,-5
26808,0,1825,-529,-26,-12
26816,0,1849,-359,-19,1
26825,0,1833,-49,-6,7
26833,0,1777,205,10,-2
26842,0,1703,287,25,6
26850,0,1614,317,16,-1
26858,0,1548,309,53,-5
26867,0,1507,397,52,-13
26876,0,1503,422,14,7
26884,0,1544,194,15,-4
26895,0,1609,-183,-6,-8
26903,0,1717,-308,-41,-7
26913,0,1788,-417,-51,0
26921,0,1842,-508,-22,1
26929,0,1847,-360,-34,18
26937,0,1816,-72,-8,-6
26946,0,1756,150,-3,4
26955,0,1668,249,12,15
26963,0,1583,269,42,5
26971,0,1526,303,60,11
26980,0,1500,311,40,7
26988,0,1515,139,-7,-4
26997,0,1563,-162,-23,-3
27005,0,1644,-385,-35,-2
27014,0,1724,-439,-23,-11
27022,0,1801,-345,-41,-6
27030,0,1842,-172,-10,-1
27040,0,1847,48,8,1
27048,0,1804,238,14,-3
27056,0,1739,309,18,2
27064,0,1659,295,48,-2
27075,0,1583,330,44,-2
27085,0,1512,330,13,-12
27093,0,1503,96,5,11
27101,0,1536,-191,-3,-2
27109,0,1598,-336,-30,-17
27118,0,1676,-458,-49,0
27127,0,1763,-497,-55,-2
27135,0,1826,-421,-41,-2
27144,0,1849,-170,0,-1
27152,0,1831,118,7,-3
27160,0,1780,255,12,10
27169,0,1706,305,-4,5
27178,0,1616,325,43,-31
27186,0,1542,359,24,-16
27194,0,1505,362,45,5
27202,0,1504,267,23,25
27212,0,1539,-5,-4,-4
27220,0,1621,-248,-27,-1
27228,0,1702,-381,-38,-11
27236,0,1776,-472,-73,-9
27248,0,1829,-461,-44,-3
27257,0,1846,-227,-17,0
27265,0,1804,41,-7,3
27273,0,1738,255,-7,7
27282,0,1658,314,45,-21
27291,0,1573,340,13,40
27299,0,1515,420,41,3
27307,0,1500,336,77,-3
27316,0,1521,162,-5,3
27324,0,1584,-124,-11,0
27332,0,1661,-350,-30,5
27342,0,1741,-457,-33,3
27350,0,1819,-405,-38,-3
27358,0,1848,-250,-32,-10
27366,0,1840,-44,6,-5
27376,0,1796,190,8,5
27384,0,1707,306,44,15
27392,0,1626,314,20,12
27400,0,1556,329,39,-52
27409,0,1510,344,60,-29
27417,0,1502,339,-7,-26
27429,0,1534,-34,-6,-5
27437,0,1634,-251,11,-9
27446,0,1716,-342,-58,1
27454,0,1795,-506,-40,-5
27463,0,1840,-517,-17,-10
27471,0,1846,-328,-17,-7
27480,0,1813,-56,-11,12
27488,0,1741,197,6,6
27496,0,1660,291,27,15
27505,0,1583,302,74,0
27514,0,1520,323,43,72
27522,0,1500,314,-11,68
27530,0,1521,195,-8,0
27539,0,1576,-106,-14,-5
27548,0,1663,-357,-18,3
27556,0,1752,-439,-21,-13
27564,0,1815,-352,-30,-14
27573,0,1847,-189,-18,-7
27581,0,1838,15,16,-6
27590,0,1793,216,16,10
27599,0,1711,307,32,-5
27610,0,1620,299,53,13
27618,0,1531,331,67,-27
27626,0,1501,275,14,-7
27635,0,1509,10,-2,6
27644,0,1561,-270,-21,-7
27652,0,1644,-436,-34,-17
27660,0,1726,-449,-34,12
27669,0,1796,-390,-34,1
27678,0,1843,-243,-3,-10
27686,0,1844,34,17,2
27694,0,1804,257,14,5
27703,0,1737,315,37,7
27711,0,1645,298,37,-3
27720,0,1570,338,35,9
27728,0,1513,367,70,-7
27737,0,1500,361,6,8
27745,0,1531,89,17,4
27753,0,1592,-171,2,-3
27763,0,1671,-305,-45,4
27771,0,1769,-414,-84,6
27779,0,1826,-562,-17,-10
27790,0,1849,-406,-34,-5
27798,0,1819,-134,1,3
27808,0,1758,152,10,5
27816,0,1658,276,35,5
27824,0,1580,338,41,-8
27832,0,1523,328,56,-4
27841,0,1500,327,40,50
27850,0,1520,246,0,-10
27858,0,1583,8,-18,-5
27867,0,1661,-274,-19,4
27875,0,1752,-431,-31,4
27883,0,1815,-361,-30,-18
27892,0,1847,-173,-19,3
27901,0,1837,16,8,4
27909,0,1782,195,8,1
27917,0,1707,273,26,-4
27925,0,1625,288,49,6
27935,0,1553,329,30,-23
27943,0,1503,319,3,14
27951,0,1506,102,4,9
27959,0,1546,-204,-9,-8
27968,0,1614,-353,-56,-9
27980,0,1707,-462,-26,-10
27988,0,1812,-432,-29,-6
27996,0,1846,-236,-1,8
28005,0,1842,20,12,-3
28013,0,1794,255,10,-2
28022,0,1721,298,23,-10
28030,0,1628,344,20,42
28039,0,1556,351,42,24
28047,0,1507,430,45,-7
28055,0,1503,353,10,-11
28065,0,1537,124,10,2
28073,0,1622,-154,10,-3
28081,0,1705,-293,-34,-1
28089,0,1781,-409,-63,5
28098,0,1833,-559,-59,-3
28107,0,1849,-490,-40,0
28115,0,1815,-245,-15,8
28123,0,1751,26,-8,4
28132,0,1670,238,8,5
28140,0,1580,312,32,-18
28152,0,1523,329,55,-30
28160,0,1503,333,56,-50
28169,0,1538,269,24,5
28177,0,1614,24,-9,12
28185,0,1697,-265,3,-2
28194,0,1774,-424,-10,-15
28203,0,1834,-352,-8,2
28211,0,1848,-167,-28,7
28219,0,1819,28,8,3
28227,0,1757,191,11,-4
28237,0,1676,261,14,9
28245,0,1577,276,6,-3
28253,0,1521,322,26,-7
28261,0,1500,314,12,3
28270,0,1518,100,3,6
28279,0,1581,-167,4,-10
28287,0,1671,-321,-54,-10
28295,0,1753,-425,-30,9
28304,0,1816,-414,-25,-9
28312,0,1849,-220,-36,-6
28321,0,1836,28,4,4
28330,0,1777,187,5,6
28341,0,1689,250,27,12
28349,0,1579,298,12,-5
28358,0,1522,326,76,-40
28366,0,1500,318,21,17
28375,0,1523,78,0,15
28383,0,1590,-177,-7,-5
28391,0,1670,-320,-39,-7
28400,0,1752,-440,-81,-9
28409,0,1822,-517,-34,-12
28417,0,1849,-436,-45,-6
28425,0,1831,-181,3,-14
28434,0,1777,95,7,1
28443,0,1688,264,9,2
28451,0,1595,314,50,10
28459,0,1532,319,44,-48
28468,0,1501,358,48,-11
28476,0,1514,401,15,-45
28484,0,1566,198,-12,7
28493,0,1642,-120,-10,3
28502,0,1736,-316,-32,-6
28510,0,1812,-433,-53,2
28521,0,1847,-412,-54,-4
28530,0,1829,-266,-11,-8
28539,0,1763,-41,4,-4
28547,0,1672,223,6,3
28555,0,1590,343,8,2
28563,0,1528,319,52,18
28573,0,1500,298,42,-31
28581,0,1522,277,4,18
28589,0,1580,101,-5,8
28597,0,1660,-191,-11,-3
28606,0,1743,-410,-45,-1
28615,0,1817,-438,-13,6
28623,0,1849,-380,-39,-3
28632,0,1834,-210,-9,-6
28640,0,1774,41,6,-4
28648,0,1695,251,20,7
28657,0,1611,338,3,3
28666,0,1535,354,17,47
28674,0,1500,389,39,18
28682,0,1513,296,-4,21
28690,0,1563,73,-15,-4
28702,0,1639,-303,-17,0
28711,0,1763,-463,-47,-5
28719,0,1829,-432,-37,-2
28727,0,1850,-352,-7,-6
28736,0,1829,-149,-1,-3
28745,0,1763,109,7,5
28753,0,1671,250,23,-8
28761,0,1589,298,17,10
28770,0,1527,372,23,-37
28778,0,1500,364,30,-38
28787,0,1519,258,17,-18
28795,0,1584,42,-7,4
28804,0,1665,-224,-16,5
28812,0,1758,-441,-27,-11
28820,0,1821,-412,-24,-7
28830,0,1849,-268,-31,6
28838,0,1826,-84,-4,-9
28846,0,1767,129,-8,2
28854,0,1686,300,21,6
28863,0,1602,297,52,16
28872,0,1529,321,47,27
28883,0,1500,304,20,23
28891,0,1534,103,-10,8
28899,0,1600,-201,-10,-6
28908,0,1684,-400,-14,-1
28917,0,1774,-431,-32,-10
28925,0,1835,-278,-45,-8
28934,0,1849,-97,-1,11
28942,0,1815,117,18,4
28950,0,1749,264,14,10
28960,0,1665,290,6,15
28968,0,1566,293,67,23
28976,0,1514,343,26,-67
28984,0,1500,273,0,0
28993,0,1528,-18,-13,3
29002,0,1601,-261,-6,-1
29010,0,1696,-379,-42,0
29018,0,1776,-477,-36,-7
29027,0,1831,-443,-61,-7
29035,0,1849,-255,-13,-2
29044,0,1820,-4,3,1
29052,0,1746,221,-5,-2
29063,0,1662,299,41,11
29072,0,1555,338,46,2
29080,0,1505,347,44,12
29089,0,1504,308,9,-1
29098,0,1552,138,0,1
29106,0,1637,-143,-13,-2
29114,0,1722,-349,-31,0
29122,0,1797,-402,-7,-5
29132,0,1842,-308,-14,-14
29140,0,1841,-91,-19,-4
29148,0,1794,118,0,4
29156,0,1719,241,10,6
29165,0,1633,273,45,5
29174,0,1549,273,113,-17
29182,0,1503,301,30,1
29191,0,1507,139,10,6
29199,0,1558,-174,-14,-3
29207,0,1635,-336,-57,-7
29216,0,1721,-406,-35,-7
29225,0,1803,-359,-15,-12
29233,0,1847,-198,-38,-1
29244,0,1841,13,3,-3
29252,0,1769,170,22,-5
29262,0,1687,283,15,4
29270,0,1583,307,48,0
29278,0,1523,276,51,-29
29286,0,1500,339,58,46
29296,0,1519,204,8,10
29304,0,1595,-96,0,-8
29312,0,1680,-262,-42,-3
29320,0,1763,-392,-42,-7
29329,0,1824,-499,-33,-13
29337,0,1849,-439,-33,-6
29346,0,1826,-203,-1,-7
29355,0,1757,56,6,2
29363,0,1661,247,8,8
29371,0,1579,301,45,-5
29379,0,1521,341,49,14
29389,0,1500,346,62,10
29397,0,1533,356,48,28
29405,0,1600,145,-1,4
29413,0,1685,-169,-13,-1
29425,0,1768,-413,-62,-5
29434,0,1844,-443,-27,-7
29442,0,1841,-376,-26,-6
29450,0,1795,-190,-5,-3
29459,0,1719,49,6,0
29468,0,1622,267,21,8
29476,0,1541,315,21,-3
29484,0,1503,304,-1,-1
29493,0,1508,236,15,10
29501,0,1562,86,-6,12
29510,0,1640,-156,-1,-5
29518,0,1737,-362,-29,-6
29527,0,1808,-391,-39,-10
29535,0,1848,-294,-15,-10
29543,0,1838,-76,-16,2
29552,0,1787,168,3,3
29561,0,1698,299,25,18
29569,0,1601,307,42,-7
29577,0,1533,304,29,41
29586,0,1501,320,56,23
29595,0,1516,376,7,52
29606,0,1581,50,11,5
29614,0,1697,-205,-5,-5
29622,0,1778,-328,-37,3
29631,0,1833,-448,-51,10
29640,0,1848,-506,-38,-8
29648,0,1808,-338,-26,-6
29657,0,1737,-80,-1,9
29665,0,1639,157,-8,8
29673,0,1561,285,11,-5
29682,0,1510,301,41,-6
29691,0,1503,289,59,5
29699,0,1550,253,14,2
29707,0,1626,59,-20,7
29715,0,1713,-217,-15,-5
29725,0,1791,-390,-12,-10
29733,0,1846,-282,-6,-1
29741,0,1842,-62,-18,-5
29750,0,1796,114,12,0
29758,0,1709,223,30,6
29767,0,1621,253,13,-7
29775,0,1539,277,30,11
29786,0,1502,266,16,5
29795,0,1522,58,-7,1
29803,0,1593,-216,-5,-4
29812,0,1679,-363,-35,-6
29820,0,1772,-443,-40,-12
29829,0,1831,-417,-31,-5
29837,0,1849,-254,-4,4
29845,0,1818,-7,8,-5
29854,0,1751,193,3,-1
29863,0,1653,271,26,7
29871,0,1563,320,4,-2
29879,0,1511,351,13,43
29888,0,1501,330,6,-10
29897,0,1542,208,-13,-9
29905,0,1625,-44,-24,2
29913,0,1713,-289,-13,-6
29922,0,1792,-431,-27,3
29930,0,1843,-368,-24,-5
29939,0,1844,-221,-35,-14
29947,0,1794,-17,6,-6
29956,0,1716,182,12,4
29967,0,1617,284,32,7
29975,0,1524,276,33,6
29984,0,1500,277,59,5
29993,0,1525,172,-6,11
30001,0,1599,-107,-7,1
30009,0,1686,-336,-32,-7
30017,0,1770,-433,-29,-19
30027,0,1829,-336,-31,-1
30035,0,1847,-189,-4,14
30043,0,1812,-19,4,-2
30051,0,1741,170,18,-8
30060,0,1654,285,12,-3
30069,0,1562,317,16,6
30077,0,1507,315,44,47
30086,0,1503,353,21,37
30094,0,1551,200,-14,14
30102,0,1628,-105,-30,-1
30111,0,1717,-316,-22,3
30120,0,1802,-449,-49,-9
30128,0,1847,-390,-26,-1
30136,0,1839,-270,-11,11
30147,0,1790,31,-6,3
30156,0,1677,222,10,2
30165,0,1581,267,23,1
30173,0,1515,275,58,-6
30181,0,1500,302,-13,3
30190,0,1530,230,9,-1
30199,0,1608,-7,-20,6
30207,0,1707,-285,-9,-7
30215,0,1787,-411,-34,-5
30224,0,1839,-329,-30,-1
30232,0,1845,-137,-40,-10
30241,0,1804,53,4,1
30249,0,1718,195,13,1
30258,0,1629,272,22,-3
30266,0,1544,258,14,7
30274,0,1503,325,51,4
30283,0,1507,247,0,7
30292,0,1563,-21,-13,-3
30300,0,1656,-254,-27,-5
30308,0,1744,-391,-69,3
30317,0,1814,-429,-29,3
30329,0,1849,-270,-28,0
30337,0,1807,-44,-11,-6
30345,0,1734,191,12,2
30353,0,1645,301,17,-11
30363,0,1563,291,61,-10
30371,0,1504,287,46,-23
30379,0,1506,331,39,43
30388,0,1552,191,3,7
30396,0,1641,-128,1,-7
30404,0,1731,-331,-32,-6
30413,0,1805,-429,-40,-3
30422,0,1848,-396,-25,1
30430,0,1833,-234,-9,4
30438,0,1775,-15,-1,-8
30446,0,1691,187,18,11
30456,0,1602,280,46,-7
30464,0,1521,285,38,3
30472,0,1500,285,56,-2
30480,0,1524,270,17,-3
30489,0,1589,68,-4,5
30498,0,1687,-229,-13,-4
30509,0,1781,-429,-50,8
30517,0,1846,-438,-35,4
30525,0,1841,-371,-41,-3
30535,0,1792,-195,-15,4
30543,0,1689,78,-1,5
30551,0,1600,278,13,6
30560,0,1531,318,17,9
30568,0,1500,339,33,-48
30577,0,1520,322,-2,38
30585,0,1592,232,-11,6
30594,0,1680,5,-20,-1
30602,0,1775,-266,-15,-5
30610,0,1833,-424,-14,-24
30619,0,1849,-357,-45,1
30628,0,1811,-184,-15,12
30636,0,1728,12,8,-1
30644,0,1638,197,16,7
30653,0,1558,289,14,-6
30662,0,1505,277,7,1
30670,0,1509,252,50,-7
30678,0,1560,149,11,-2
30689,0,1641,-152,-22,-3
30698,0,1763,-337,-27,5
30707,0,1832,-290,-28,3
30715,0,1848,-120,-14,-1
30724,0,1813,55,-3,5
30732,0,1731,201,-3,2
30740,0,1640,261,32,4
30749,0,1559,259,28,-11
30758,0,1505,325,17,1
30766,0,1509,250,19,4
30774,0,1559,-8,-15,-1
30782,0,1640,-226,-11,-6
30792,0,1731,-358,-44,-4
30800,0,1820,-466,-36,13
30808,0,1849,-419,-24,-1
30817,0,1831,-236,-15,0
30825,0,1761,14,6,-1
30834,0,1673,223,10,6
30842,0,1576,307,18,-3
30851,0,1517,309,-13,15
30859,0,1501,301,-18,-8
30870,0,1537,167,5,0
30879,0,1643,-102,-29,0
30887,0,1744,-365,-19,-3
30896,0,1815,-435,-10,-5
30904,0,1849,-337,-51,-16
30912,0,1829,-169,-23,-11
