Timestamp[ms],PWM_motor,PWM_elevon,Rate_x[deg/s],Rate_y[deg/s],Rate_z[deg/s]
22221,0,1337,-258,-8,-8
22229,0,1497,-399,-28,1
22237,0,1627,-484,-28,2
22245,0,1739,-565,-35,7
22254,0,1817,-559,-54,6
22263,0,1849,-519,-16,-3
22274,0,1819,-195,-18,4
22282,0,1704,78,-1,-2
22290,0,1583,264,14,-11
22300,0,1451,401,2,-26
22308,0,1297,508,37,7
22316,0,1205,522,36,13
22325,0,1156,505,9,1
22333,0,1160,331,27,24
22342,0,1215,42,15,-11
22350,0,1327,-202,2,-7
22359,0,1453,-342,-9,-6
22367,0,1602,-448,-18,8
22375,0,1720,-500,-25,-5
22384,0,1805,-469,-45,2
22393,0,1848,-371,-10,2
22401,0,1828,-117,2,2
22409,0,1758,99,-2,0
22417,0,1651,318,21,5
22427,0,1522,477,17,17
22435,0,1358,500,22,-5
22443,0,1248,507,70,-16
22452,0,1175,494,45,7
22463,0,1150,302,12,23
22472,0,1206,-20,8,-11
22480,0,1313,-246,1,-11
22488,0,1438,-363,-34,-3
22497,0,1572,-459,-50,-1
22505,0,1709,-566,-31,0
22514,0,1799,-577,-54,5
22523,0,1847,-529,-27,4
22531,0,1831,-310,-15,3
22539,0,1765,12,-9,-1
22547,0,1660,199,12,1
22557,0,1531,347,44,12
22565,0,1365,530,24,6
22573,0,1253,566,26,5
22581,0,1178,496,66,3
22590,0,1150,356,37,31
22599,0,1179,80,19,-5
22607,0,1269,-179,14,-8
22615,0,1386,-311,-4,-1
22624,0,1519,-427,-34,4
22632,0,1665,-488,-17,-2
22644,0,1769,-452,-24,11
22652,0,1847,-285,8,-3
22661,0,1836,-38,-16,6
22669,0,1764,155,34,1
22677,0,1658,408,-3,10
22686,0,1528,529,-1,29
22695,0,1377,490,27,-17
22703,0,1250,514,14,13
22711,0,1176,510,29,5
22719,0,1150,390,23,36
22729,0,1176,92,8,-5
22737,0,1275,-187,4,-8
22745,0,1394,-303,-38,2
22754,0,1529,-438,-60,2
22762,0,1674,-569,-32,-2
22771,0,1776,-623,-25,10
22779,0,1841,-530,-26,-7
22788,0,1844,-311,4,1
22796,0,1787,26,2,-6
22804,0,1689,288,8,2
22813,0,1563,348,16,-12
22824,0,1410,414,20,24
22833,0,1250,523,42,19
22841,0,1169,512,40,-8
22849,0,1150,258,24,16
22859,0,1184,-26,14,7
22867,0,1292,-224,-12,-4
22875,0,1415,-357,-5,6
22883,0,1551,-470,-66,4
22892,0,1679,-517,-22,0
22901,0,1790,-513,-51,-4
22909,0,1846,-401,-4,-8
22918,0,1839,-120,-14,-3
22926,0,1771,100,-1,-1
22934,0,1666,293,19,3
22943,0,1535,469,18,17
22952,0,1383,519,18,9
22960,0,1253,521,64,9
22968,0,1177,531,46,-5
22976,0,1150,490,26,1
22986,0,1176,250,3,4
22994,0,1277,-85,13,3
23005,0,1398,-342,-12,10
23013,0,1585,-444,-39,0
23021,0,1709,-562,-37,-4
23031,0,1800,-594,-18,-2
23039,0,1849,-577,-45,2
23047,0,1828,-435,1,-8
23056,0,1757,-154,-19,2
23064,0,1630,104,-23,-3
23073,0,1495,280,18,-4
23081,0,1345,471,29,4
23090,0,1236,534,23,-2
23098,0,1163,529,68,-7
23106,0,1152,448,-2,1
23115,0,1195,209,21,14
23124,0,1299,-83,-1,-8
23132,0,1442,-254,-4,-1
23140,0,1580,-341,-29,-5
23149,0,1705,-463,-31,-2
23158,0,1807,-464,-58,-5
23166,0,1849,-414,-16,-4
23174,0,1829,-238,-8,0
23185,0,1758,74,5,0
23195,0,1597,278,36,1
23203,0,1426,487,11,-36
23211,0,1299,489,0,-7
23219,0,1204,494,33,-7
23228,0,1154,508,30,5
23236,0,1163,421,42,6
23245,0,1227,148,6,-12
23254,0,1349,-171,-1,-10
23262,0,1500,-338,-26,11
23270,0,1636,-428,-41,4
23278,0,1750,-514,-55,-1
23288,0,1825,-568,-19,-2
23296,0,1847,-449,-23,2
23304,0,1803,-242,9,-5
23313,0,1711,114,-4,1
23321,0,1569,358,-3,-7
23330,0,1430,359,6,9
23338,0,1288,365,38,3
23347,0,1196,514,28,11
23355,0,1150,473,32,14
23367,0,1168,99,23,11
23375,0,1289,-158,8,-11
23383,0,1414,-287,-7,4
23392,0,1553,-383,-39,-3
23400,0,1699,-510,-27,-3
23409,0,1795,-507,-20,3
23418,0,1847,-416,-18,-5
23426,0,1830,-223,-15,-4
23434,0,1759,4,12,3
23442,0,1646,255,41,-13
23452,0,1511,467,6,-25
23460,0,1341,459,24,-24
23468,0,1232,490,33,9
23476,0,1165,530,45,6
23485,0,1151,449,35,15
23494,0,1202,176,4,2
23502,0,1313,-151,6,-17
23511,0,1443,-328,-23,-2
23519,0,1600,-440,-19,-9
23527,0,1723,-532,-51,-5
23536,0,1811,-552,-25,-12
23547,0,1849,-490,4,-6
23556,0,1801,-284,-9,-1
23564,0,1693,8,-17,5
23572,0,1563,202,20,-2
23582,0,1423,365,12,3
23590,0,1267,525,1,24
23598,0,1183,508,64,-7
23606,0,1150,474,30,-5
23615,0,1173,325,30,-30
23624,0,1261,33,26,-5
23632,0,1397,-226,-9,-8
23640,0,1537,-323,-27,2
23649,0,1671,-429,-38,10
23657,0,1788,-475,-15,-7
23666,0,1843,-464,-48,6
23675,0,1838,-343,-2,-4
23683,0,1764,-65,-16,1
23691,0,1653,112,14,-9
23699,0,1516,310,1,7
23709,0,1377,498,-16,-27
23717,0,1233,530,-9,5
23728,0,1165,500,21,-9
23736,0,1161,442,44,16
23744,0,1224,259,-1,-21
23754,0,1331,-33,1,-7
23762,0,1502,-272,-15,-9
23770,0,1640,-394,-41,-1
23779,0,1755,-483,-26,-5
23787,0,1835,-545,-35,-2
23796,0,1847,-495,-22,-6
23804,0,1794,-319,-9,-2
23813,0,1695,-8,3,-7
23821,0,1546,270,2,6
23829,0,1405,348,9,-8
23838,0,1279,361,33,-22
23847,0,1182,466,31,-14
23855,0,1150,519,2,3
23863,0,1182,205,6,-15
23872,0,1267,-111,12,-7
23881,0,1407,-255,-4,3
23889,0,1566,-332,-38,-2
23897,0,1697,-453,-41,1
23916,0,1796,-489,5,-6
23925,0,1821,-258,1,2
23933,0,1725,36,-1,2
23942,0,1600,196,2,2
23950,0,1441,347,2,-2
23958,0,1308,531,-5,14
23967,0,1207,525,47,-2
23976,0,1152,495,42,12
23984,0,1170,388,30,24
23992,0,1243,127,9,-10
24001,0,1360,-143,2,-9
24010,0,1517,-305,-42,1
24018,0,1671,-415,-28,11
24026,0,1779,-513,-33,2
24035,0,1840,-547,-28,10
24043,0,1841,-459,-21,-13
24052,0,1781,-273,-1,-6
24061,0,1658,17,4,3
24069,0,1502,187,12,-3
24077,0,1362,368,-1,8
24085,0,1245,540,12,25
24097,0,1170,494,60,12
24106,0,1163,398,15,-10
24114,0,1241,142,8,-10
24122,0,1357,-142,13,2
24130,0,1497,-311,-32,-7
24140,0,1637,-398,-58,4
24148,0,1778,-465,-19,-2
24156,0,1840,-472,-33,0
24165,0,1844,-385,-1,6
24173,0,1780,-149,8,-5
24182,0,1672,98,2,-2
24190,0,1517,232,25,-8
24199,0,1375,464,18,-2
24207,0,1242,563,-1,9
24215,0,1168,538,22,18
24224,0,1151,431,9,12
24233,0,1201,228,17,-3
24241,0,1315,-40,4,8
24249,0,1451,-269,-20,-3
24257,0,1595,-382,-40,2
24267,0,1722,-489,-42,1
24278,0,1827,-488,-34,-3
24286,0,1842,-381,-9,-5
24294,0,1784,-177,-1,-1
24304,0,1677,50,-5,4
24312,0,1504,254,37,1
24320,0,1362,480,2,36
24328,0,1244,496,42,-23
24337,0,1169,480,21,-13
24345,0,1153,430,13,12
24354,0,1201,175,22,12
24363,0,1315,-110,4,-7
24371,0,1470,-307,-11,-6
24379,0,1613,-403,-37,-3
24387,0,1738,-486,-27,2
24397,0,1821,-511,-36,9
24405,0,1847,-463,-7,6
24413,0,1801,-270,4,-7
24421,0,1703,24,-8,10
24430,0,1570,168,4,-5
24439,0,1407,314,35,5
24447,0,1264,528,22,-6
24455,0,1179,566,27,20
24467,0,1150,349,13,7
24476,0,1217,149,29,19
24484,0,1341,-113,3,-4
24492,0,1481,-281,-10,-7
24501,0,1625,-397,-40,1
24509,0,1760,-459,-16,2
24518,0,1832,-481,-72,-1
24527,0,1845,-409,-5,5
24535,0,1782,-154,-21,-6
24543,0,1674,82,-13,-4
24551,0,1535,274,14,-10
24561,0,1390,474,17,-24
24569,0,1238,552,14,14
24577,0,1166,516,59,2
24585,0,1152,444,28,9
24594,0,1198,233,24,-16
24603,0,1312,-44,-4,2
24611,0,1467,-258,-21,-2
24620,0,1612,-369,-33,3
24628,0,1751,-479,-20,-5
24639,0,1828,-500,-42,1
24648,0,1840,-419,0,-8
24656,0,1766,-209,-11,-1
24665,0,1650,24,-7,-9
24673,0,1489,292,35,-5
24681,0,1347,478,1,12
24690,0,1232,463,16,6
24699,0,1158,463,50,-3
24707,0,1160,386,-8,-13
24715,0,1226,150,1,11
24723,0,1339,-155,11,-5
24733,0,1481,-306,-27,0
24741,0,1660,-419,-32,-5
24749,0,1773,-496,-21,-6
24758,0,1839,-488,-44,2
24766,0,1841,-403,-2,-6
24775,0,1778,-144,-17,4
24783,0,1650,106,-20,2
24792,0,1507,250,18,-7
24800,0,1345,439,34,-8
24808,0,1230,528,55,-2
24820,0,1162,523,50,-17
24828,0,1173,404,11,23
24837,0,1254,133,17,11
24845,0,1396,-134,5,2
24853,0,1543,-318,-19,-4
24863,0,1682,-417,-42,5
24871,0,1808,-533,-25,-2
24879,0,1849,-497,-30,-1
24887,0,1827,-366,-15,-3
24896,0,1747,-39,11,-4
24905,0,1605,248,-11,4
24913,0,1440,347,15,-1
24922,0,1303,351,28,19
24930,0,1191,439,26,2
24938,0,1150,516,-11,0
24947,0,1172,329,20,-13
24956,0,1265,-1,10,-12
24964,0,1412,-224,8,-7
24972,0,1560,-328,-17,5
24980,0,1697,-443,-37,2
24990,0,1799,-523,-31,-3
25001,0,1849,-549,-21,-7
25009,0,1793,-329,-24,0
25017,0,1687,-20,-11,-6
25026,0,1548,198,6,0
25035,0,1382,355,43,0
25043,0,1243,475,40,5
25051,0,1167,538,46,-3
25060,0,1152,497,47,-4
25068,0,1209,309,-5,19
25077,0,1316,-13,-3,0
25085,0,1475,-235,1,-5
25094,0,1622,-355,-47,-5
25102,0,1760,-468,-36,-1
25110,0,1834,-469,-28,0
25120,0,1847,-356,-41,3
25128,0,1775,-75,14,0
25136,0,1660,232,0,2
25144,0,1516,376,-3,6
25153,0,1369,348,24,7
25162,0,1233,429,62,20
25170,0,1158,526,-1,23
25181,0,1157,305,15,31
25189,0,1256,16,-10,1
25198,0,1383,-209,-16,-1
25207,0,1550,-362,-41,0
25215,0,1705,-461,-36,-7
25224,0,1805,-556,-47,-6
25232,0,1849,-535,-31,-2
25240,0,1821,-272,-34,5
25249,0,1734,86,-1,1
25258,0,1586,312,-11,-12
25266,0,1418,342,27,-8
25274,0,1283,367,43,8
25282,0,1188,494,38,-5
25292,0,1150,430,-1,63
25300,0,1192,158,8,11
25308,0,1291,-159,6,-8
25316,0,1428,-314,-16,-3
25325,0,1578,-391,-51,2
25334,0,1728,-510,-25,-2
25342,0,1826,-501,-31,-2
25351,0,1849,-401,-14,0
25362,0,1798,-76,-14,6
25371,0,1644,189,1,-4
25379,0,1478,396,34,-3
25387,0,1333,484,31,16
25396,0,1219,468,34,3
25404,0,1154,469,45,-2
25412,0,1163,323,16,6
25421,0,1235,25,-7,-3
25430,0,1373,-247,-9,1
25438,0,1541,-384,-23,-4
25446,0,1684,-473,-37,-7
25456,0,1792,-521,-21,-4
25464,0,1849,-477,-36,1
25472,0,1822,-310,-6,-9
25480,0,1735,-17,-6,5
25489,0,1604,181,-5,3
25497,0,1435,315,63,-7
25506,0,1296,492,36,9
25514,0,1186,547,37,7
25523,0,1150,497,24,-1
25531,0,1187,298,-7,13
25543,0,1283,-90,-1,0
25551,0,1495,-268,-7,-5
25559,0,1643,-382,-48,-10
25568,0,1765,-508,-34,-1
25576,0,1841,-497,-47,2
25585,0,1841,-418,-2,-8
25594,0,1765,-176,-5,-13
25602,0,1626,95,-19,-2
25610,0,1476,224,17,-6
25618,0,1330,379,41,-27
25628,0,1216,536,20,-22
25636,0,1151,541,38,2
25644,0,1172,417,9,9
25653,0,1254,171,17,6
25661,0,1402,-125,-8,-6
25670,0,1554,-292,-23,-1
25678,0,1711,-415,-36,-2
25687,0,1809,-513,-16,-3
25695,0,1849,-496,-24,5
25703,0,1815,-405,-37,3
25713,0,1721,-161,-5,-3
25724,0,1546,180,-8,0
25732,0,1341,270,35,-5
25740,0,1223,424,52,17
25748,0,1158,565,14,-6
25758,0,1158,539,53,12
25766,0,1248,319,25,22
25774,0,1375,31,15,-3
25783,0,1526,-205,-17,-2
25791,0,1689,-342,-31,2
25800,0,1796,-470,-41,3
25808,0,1849,-506,-27,0
25817,0,1825,-374,-32,-4
25825,0,1724,-61,-13,4
25833,0,1588,208,-14,12
25843,0,1435,311,36,6
25851,0,1264,339,26,7
25859,0,1176,417,59,9
25867,0,1150,503,2,18
25876,0,1191,298,31,-19
25885,0,1307,-13,3,-19
25893,0,1470,-235,-5,-5
25904,0,1622,-370,-43,-5
25912,0,1787,-489,-39,4
25921,0,1845,-513,-25,-2
25930,0,1830,-378,-42,-6
25938,0,1735,-54,8,-8
25947,0,1601,256,-8,-4
25955,0,1429,346,45,9
25963,0,1289,345,33,12
25972,0,1189,431,45,7
25981,0,1150,504,-12,36
25989,0,1195,252,-13,8
25997,0,1299,-116,-7,-9
26006,0,1442,-310,-12,-7
26015,0,1614,-379,-54,-9
26023,0,1758,-490,-37,-5
26031,0,1835,-472,-7,-1
26040,0,1846,-347,-17,-3
26048,0,1778,-141,-1,-5
26057,0,1660,108,-3,4
26065,0,1491,336,31,-1
26074,0,1341,439,43,4
26085,0,1211,473,64,6
26093,0,1150,497,19,8
26102,0,1186,393,0,-16
26111,0,1299,104,0,-8
26119,0,1461,-176,-17,-8
26127,0,1615,-366,-29,-5
26135,0,1746,-450,-26,3
26145,0,1829,-457,-36,-1
26153,0,1841,-328,5,-5
26161,0,1776,-27,-2,-5
26169,0,1655,264,-16,14
26178,0,1505,299,33,-13
26187,0,1336,347,58,19
26195,0,1207,402,51,-12
26204,0,1153,369,11,30
26212,0,1173,152,7,4
26220,0,1260,-145,1,-6
26229,0,1394,-352,-33,-8
26238,0,1568,-431,-24,20
26246,0,1726,-535,-69,8
26254,0,1819,-548,-4,-12
26265,0,1849,-404,-30,1
26275,0,1779,-141,-7,-1
26283,0,1625,145,-16,2
26291,0,1471,254,14,-2
26299,0,1322,317,51,-1
26308,0,1209,516,21,2
26317,0,1151,605,20,7
26325,0,1180,482,-11,-6
26333,0,1274,173,35,-8
26342,0,1412,-98,6,4
26350,0,1588,-252,-14,-2
26359,0,1726,-380,-40,3
26367,0,1827,-509,-34,-8
26376,0,1848,-523,-22,-1
26384,0,1789,-428,-16,2
26392,0,1675,-208,4,-3
26402,0,1525,77,-11,5
26410,0,1335,213,7,-1
26418,0,1217,383,49,24
26426,0,1155,519,38,2
26435,0,1162,495,59,-7
26447,0,1251,300,4,23
26455,0,1460,1,4,-7
26463,0,1615,-243,-16,-3
26471,0,1748,-377,-38,-4
26481,0,1831,-468,-42,-1
26489,0,1840,-402,-8,-4
26497,0,1770,-161,-12,2
26505,0,1646,141,2,1
26514,0,1492,304,11,7
26523,0,1323,325,43,11
26531,0,1198,380,54,-10
26540,0,1151,487,22,24
26548,0,1182,357,8,22
26556,0,1278,30,5,4
26564,0,1419,-205,0,-4
26574,0,1576,-338,-43,-2
26582,0,1747,-448,-54,6
26590,0,1831,-544,-26,-4
26598,0,1847,-521,-32,3
26608,0,1793,-372,-10,1
26616,0,1644,-86,-5,1
26627,0,1489,189,-7,6
26635,0,1287,286,52,-1
26643,0,1186,464,39,0
26653,0,1150,546,26,-9
26661,0,1203,464,11,27
26669,0,1315,171,9,12
26677,0,1465,-129,-5,2
26686,0,1621,-293,-26,-1
26695,0,1767,-395,-47,6
26703,0,1843,-458,-28,-10
26712,0,1837,-327,-10,-4
26720,0,1749,-55,1,-1
26728,0,1615,196,-2,3
26737,0,1458,292,16,11
26746,0,1293,347,46,1
26754,0,1181,432,53,-16
26762,0,1150,426,3,13
26771,0,1190,233,15,16
26780,0,1311,-88,14,-1
26788,0,1481,-278,-11,-3
26796,0,1637,-379,-39,6
26807,0,1765,-514,-41,-2
26816,0,1848,-524,-46,-1
26825,0,1817,-436,-39,-4
26833,0,1704,-174,-1,2
26841,0,1557,130,0,3
26850,0,1398,263,19,-3
26858,0,1246,344,54,-12
26867,0,1165,526,6,0
26875,0,1157,551,49,-3
26884,0,1225,370,20,15
26892,0,1368,55,7,19
26900,0,1526,-202,-11,-1
26910,0,1678,-315,-55,3
26918,0,1813,-417,-43,1
26926,0,1849,-442,-23,1
26934,0,1814,-262,-14,-8
26943,0,1713,52,-3,-1
26952,0,1548,277,-11,-5
26960,0,1370,312,39,-1
26969,0,1239,331,47,-3
26977,0,1157,472,45,8
26988,0,1160,385,-1,-27
26997,0,1276,72,11,-8
27005,0,1439,-180,8,-6
27014,0,1599,-339,-28,-3
27022,0,1752,-436,-23,2
27030,0,1834,-548,-53,1
27039,0,1845,-535,-33,-5
27048,0,1772,-370,-24,3
27056,0,1628,-57,16,1
27064,0,1469,244,-8,2
27072,0,1317,350,22,-7
27082,0,1203,402,39,-10
27090,0,1150,446,50,-4
27098,0,1189,520,4,19
27107,0,1294,319,-24,14
27115,0,1462,-55,6,3
27124,0,1621,-288,-9,-7
27132,0,1768,-376,-27,-3
27141,0,1840,-451,-47,7
27149,0,1835,-464,-5,-12
27157,0,1755,-256,-8,-5
27169,0,1622,162,-16,1
27177,0,1383,301,9,-10
27186,0,1248,318,46,7
27194,0,1160,420,50,1
27202,0,1158,414,5,-6
27212,0,1228,227,3,-6
27220,0,1393,-124,-5,5
27228,0,1554,-322,-9,-2
27236,0,1703,-400,-38,10
27245,0,1809,-482,-24,0
27254,0,1849,-487,-64,-4
27262,0,1796,-455,-7,-4
27270,0,1681,-228,-21,-1
27279,0,1528,119,3,4
27287,0,1350,304,15,1
27296,0,1224,344,29,-5
27304,0,1153,361,99,-10
27313,0,1168,528,13,1
27321,0,1269,496,30,-4
27329,0,1412,162,-4,14
27339,0,1573,-217,21,-9
27350,0,1750,-368,-23,2
27358,0,1846,-413,-20,6
27366,0,1830,-377,-12,0
27374,0,1743,-205,-14,-6
27384,0,1604,83,8,3
27392,0,1403,306,15,-8
27400,0,1262,353,33,5
27408,0,1171,366,56,-26
27417,0,1152,452,15,35
27426,0,1218,330,7,34
27434,0,1361,-5,2,-7
27443,0,1521,-260,-1,-8
27451,0,1694,-370,-29,3
27459,0,1804,-461,-47,5
27468,0,1849,-494,-17,-5
27477,0,1810,-332,-28,-2
27485,0,1686,-44,3,-2
27493,0,1532,218,-20,-3
27501,0,1371,310,37,-2
27511,0,1238,366,27,-11
27519,0,1153,445,45,-15
27530,0,1168,397,-6,33
27538,0,1303,96,-1,2
27547,0,1455,-191,-3,-10
27556,0,1637,-325,-31,-1
27564,0,1780,-395,-47,7
27572,0,1844,-497,-23,-8
27581,0,1834,-431,-23,4
27590,0,1736,-251,-22,0
27598,0,1573,-16,-11,0
27606,0,1410,215,36,-14
27615,0,1266,424,5,-1
27623,0,1166,447,19,-5
27632,0,1154,439,37,-1
27640,0,1230,365,35,-1
27649,0,1360,106,0,6
27657,0,1542,-201,-16,-4
27665,0,1695,-374,-34,1
27675,0,1806,-453,-57,-7
27683,0,1848,-430,-8,-1
27691,0,1797,-234,-11,-2
27699,0,1680,28,-7,-2
27710,0,1524,314,-4,-3
27720,0,1308,344,6,-3
27728,0,1177,409,60,24
27736,0,1150,470,-6,-3
27744,0,1200,325,23,4
27753,0,1316,32,-11,6
27762,0,1493,-213,-7,0
27770,0,1672,-347,-50,-10
27779,0,1792,-460,-48,9
27787,0,1849,-544,-41,-1
27795,0,1819,-462,-39,0
27804,0,1718,-265,-27,2
27813,0,1548,-13,-16,-2
27821,0,1365,241,8,-3
27829,0,1232,417,4,-2
27837,0,1159,444,27,0
27847,0,1160,444,73,3
27855,0,1266,459,-3,19
27863,0,1411,201,-8,-4
27871,0,1576,-121,-6,-3
27880,0,1724,-308,-10,0
27892,0,1829,-421,-33,-6
27900,0,1825,-491,-26,-7
27908,0,1731,-352,-9,1
27917,0,1585,-58,-4,-6
27925,0,1400,208,-8,10
27934,0,1257,312,16,-9
27942,0,1162,325,35,27
27951,0,1157,448,48,13
27959,0,1242,407,15,47
27967,0,1379,134,6,9
27976,0,1543,-195,4,-7
27985,0,1715,-345,-29,-8
27993,0,1826,-417,-44,-2
28001,0,1848,-459,-42,-8
28010,0,1792,-336,-17,1
28019,0,1652,-55,-12,-3
28027,0,1469,231,1,4
28035,0,1312,331,28,7
28044,0,1197,337,22,-31
28052,0,1150,454,43,14
28061,0,1190,383,12,-20
28072,0,1318,8,5,12
28080,0,1539,-246,2,-5
28089,0,1695,-361,-32,0
28097,0,1816,-451,-56,0
28106,0,1849,-484,-9,-3
28115,0,1792,-415,-38,-3
28123,0,1652,-213,-9,1
28131,0,1490,67,-9,7
28139,0,1330,192,1,-7
28149,0,1207,368,54,-2
28157,0,1150,514,39,15
28165,0,1192,490,21,2
28173,0,1303,289,18,15
28182,0,1460,-17,6,-1
28191,0,1644,-232,-5,-6
28199,0,1788,-363,-48,2
28207,0,1847,-460,-30,0
28216,0,1827,-407,-21,-3
28224,0,1717,-257,-21,1
28233,0,1566,-45,1,0
28242,0,1379,146,2,3
28250,0,1227,371,29,-2
28261,0,1156,477,30,3
28269,0,1187,465,38,-2
28278,0,1295,360,13,47
28287,0,1471,117,2,-1
28295,0,1656,-159,8,-7
28303,0,1783,-329,-25,2
28311,0,1846,-426,-23,-2
28321,0,1830,-471,-35,-9
28329,0,1705,-318,6,-7
28337,0,1550,4,-9,3
28345,0,1383,237,-4,-1
28354,0,1243,291,-2,-10
28363,0,1157,337,53,37
28371,0,1169,385,43,-28
28380,0,1261,247,3,-17
28388,0,1428,-64,-6,1
28396,0,1596,-291,-9,2
28405,0,1741,-396,-33,-1
28414,0,1837,-487,-33,-8
28422,0,1836,-431,-27,-4
28430,0,1752,-262,-28,3
28441,0,1609,38,7,3
28450,0,1380,199,34,5
28459,0,1227,393,17,2
28467,0,1153,492,44,-7
28475,0,1171,489,42,9
28483,0,1266,363,15,-9
28493,0,1414,101,4,-10
28501,0,1623,-160,-1,-2
28509,0,1762,-323,-34,4
28518,0,1840,-437,-39,-3
28526,0,1833,-505,-16,4
28535,0,1745,-348,-12,-7
28543,0,1579,-48,6,-6
28552,0,1410,208,-6,9
28560,0,1247,305,24,-14
28568,0,1163,306,29,-14
28577,0,1157,437,46,-9
28586,0,1245,434,10,-16
28594,0,1407,187,25,-6
28602,0,1576,-133,13,-10
28611,0,1727,-282,-11,1
28623,0,1832,-383,-26,-9
28631,0,1819,-406,-29,-1
28639,0,1715,-237,4,-5
28647,0,1561,99,-7,4
28657,0,1392,287,-9,5
28665,0,1221,306,25,-7
28673,0,1154,333,28,-13
28681,0,1168,321,19,18
28690,0,1260,125,-5,4
28699,0,1429,-149,6,-5
28707,0,1619,-322,-36,1
28715,0,1759,-431,-36,-1
28724,0,1839,-502,-21,-9
28732,0,1833,-362,-7,-1
28740,0,1744,-69,-8,-3
28750,0,1598,208,-6,7
28758,0,1387,311,17,-2
28766,0,1244,361,45,34
28774,0,1162,445,57,-15
28784,0,1159,439,-16,40
28792,0,1266,221,-2,36
28803,0,1416,-169,10,-9
28811,0,1647,-327,-33,-9
28820,0,1779,-421,-50,-3
28829,0,1848,-536,-38,-2
28837,0,1813,-539,-35,-2
28845,0,1702,-420,-25,1
28854,0,1544,-173,-11,-4
28862,0,1355,130,-7,4
28871,0,1221,260,1,-2
28879,0,1151,326,57,-11
28888,0,1176,495,22,-3
28896,0,1295,510,18,1
28904,0,1454,294,4,29
28913,0,1623,-51,7,-6
28922,0,1777,-266,-13,-3
28930,0,1848,-364,-46,-1
28938,0,1823,-377,-13,-6
28947,0,1721,-241,-6,-4
28956,0,1545,10,-3,-4
28964,0,1355,235,15,3
28972,0,1221,330,8,20
28983,0,1154,358,50,-22
28992,0,1196,289,-10,-2
29001,0,1334,55,2,-3
29009,0,1521,-198,-4,-6
29017,0,1684,-371,-37,4
29026,0,1803,-472,-17,-3
29034,0,1849,-446,-32,-2
29043,0,1801,-394,-57,1
29052,0,1662,-240,-17,-3
29060,0,1474,62,8,2
29068,0,1311,255,7,2
29076,0,1193,294,44,-1
29086,0,1150,476,38,-4
29094,0,1212,562,19,-3
29102,0,1342,441,0,-2
29110,0,1510,164,16,6
29119,0,1675,-160,-9,-6
29128,0,1809,-303,-33,-4
29136,0,1849,-392,-25,4
29145,0,1795,-382,-6,-5
29153,0,1650,-191,7,-5
29164,0,1481,191,1,3
29173,0,1265,312,3,14
29181,0,1163,327,57,-4
29190,0,1158,324,44,28
29198,0,1251,368,31,-43
29206,0,1399,139,3,2
29215,0,1571,-147,-1,-1
29224,0,1742,-315,-27,-5
29232,0,1839,-422,-39,3
29240,0,1838,-501,-29,-2
29249,0,1755,-399,-5,-2
29258,0,1589,-100,1,-6
29266,0,1395,192,-5,1
29274,0,1248,298,7,19
29283,0,1162,303,51,5
29291,0,1164,420,34,42
29300,0,1253,401,11,-26
29308,0,1423,139,15,15
29317,0,1596,-175,11,-4
29325,0,1760,-324,-21,-5
29333,0,1840,-413,-42,-3
29345,0,1837,-471,-19,3
29354,0,1683,-307,-1,1
29362,0,1495,27,1,3
29370,0,1328,268,-1,4
29378,0,1203,337,14,6
29388,0,1150,327,52,-1
29396,0,1204,406,18,40
29404,0,1331,317,11,37
29413,0,1499,-8,-2,1
29421,0,1686,-241,12,-8
29430,0,1806,-354,-28,2
29438,0,1849,-437,-52,-8
29447,0,1796,-468,-6,2
29455,0,1651,-285,-11,1
29463,0,1480,21,-7,-4
29473,0,1315,274,0,5
29481,0,1175,337,39,5
29489,0,1152,333,36,15
29497,0,1214,455,32,14
29506,0,1347,364,13,48
29515,0,1540,33,3,13
29526,0,1720,-295,-10,1
29534,0,1843,-377,-44,-5
29542,0,1833,-416,-22,-7
29552,0,1741,-319,5,-1
29560,0,1546,-44,-2,0
29568,0,1373,228,-6,1
29576,0,1231,312,15,-4
29585,0,1156,338,31,13
29593,0,1174,311,9,12
29602,0,1276,128,5,-14
29611,0,1456,-145,11,-1
29619,0,1649,-331,-33,0
29627,0,1784,-443,-30,5
29635,0,1847,-446,-23,-5
29645,0,1824,-339,-32,0
29653,0,1684,-167,-15,0
29661,0,1517,66,1,-1
29669,0,1345,158,12,-2
29678,0,1212,331,56,10
29687,0,1150,532,29,21
29695,0,1197,542,44,15
29704,0,1321,390,20,15
29715,0,1511,15,9,-5
29724,0,1733,-189,-3,1
29732,0,1837,-322,-44,4
29740,0,1840,-447,-48,11
29749,0,1758,-474,-31,1
29757,0,1589,-254,-9,-1
29766,0,1414,94,-15,-1
29774,0,1244,258,6,3
29783,0,1160,257,42,2
29791,0,1168,332,62,-57
29799,0,1264,400,26,5
29808,0,1419,200,0,-4
29817,0,1616,-140,6,-8
29825,0,1776,-326,-22,-1
29833,0,1846,-419,-39,4
29842,0,1827,-416,-27,-6
29851,0,1709,-251,-15,1
29859,0,1524,17,-3,1
29867,0,1351,236,9,6
29876,0,1215,328,35,9
29884,0,1150,346,40,6
29896,0,1186,270,-5,0
29904,0,1380,11,1,-7
29912,0,1555,-237,-12,-2
29921,0,1717,-404,-21,-5
29929,0,1831,-459,-16,-2
29938,0,1844,-412,-36,6
29946,0,1754,-321,-32,-1
